voter_name,affiliation,award,name,value,points,avgPoints,diff,diffSquared,ballot
"Smith, Stephen A.",ESPN,MVP,x5th_place_1_point,Sabonis Domantas (SAC),1,0.262626263,0.737373737,0.543720029,MVP
"Smith, Steve",WarnerMedia,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Smith, Steve",WarnerMedia,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Smith, Steve",WarnerMedia,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Smith, Steve",WarnerMedia,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Smith, Steve",WarnerMedia,MVP,x5th_place_1_point,Doncic Luka (DAL),1,0.090909091,0.909090909,0.826446281,MVP
"Sohi, Seerat",The Ringer,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Sohi, Seerat",The Ringer,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Sohi, Seerat",The Ringer,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Sohi, Seerat",The Ringer,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Sohi, Seerat",The Ringer,MVP,x5th_place_1_point,Gilgeous-Alexander Shai (OKC),1,0.454545455,0.545454545,0.297520661,MVP
"Termine, Justin",Sirius Radio,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Termine, Justin",Sirius Radio,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Termine, Justin",Sirius Radio,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Termine, Justin",Sirius Radio,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Termine, Justin",Sirius Radio,MVP,x5th_place_1_point,Sabonis Domantas (SAC),1,0.262626263,0.737373737,0.543720029,MVP
"Van Gundy, Stan",WarnerMedia,MVP,x1st_place_10_points,Jokic Nikola (DEN),10,6.707070707,3.292929293,10.84338333,MVP
"Van Gundy, Stan",WarnerMedia,MVP,x2nd_place_7_points,Embiid Joel (PHI),7,9.171717172,-2.171717172,4.716355474,MVP
"Van Gundy, Stan",WarnerMedia,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Van Gundy, Stan",WarnerMedia,MVP,x4th_place_3_points,Gilgeous-Alexander Shai (OKC),3,0.434343434,2.565656566,6.582593613,MVP
"Van Gundy, Stan",WarnerMedia,MVP,x5th_place_1_point,Sabonis Domantas (SAC),1,0.262626263,0.737373737,0.543720029,MVP
"Vardon, Joe",The Athletic,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Vardon, Joe",The Athletic,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Vardon, Joe",The Athletic,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Vardon, Joe",The Athletic,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Vardon, Joe",The Athletic,MVP,x5th_place_1_point,Mitchell Donovan (CLE),1,0.292929293,0.707070707,0.499948985,MVP
"Villafranca, David",EFE News,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Villafranca, David",EFE News,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Villafranca, David",EFE News,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Villafranca, David",EFE News,MVP,x4th_place_3_points,Doncic Luka (DAL),3,0.070707071,2.929292929,8.580757066,MVP
"Villafranca, David",EFE News,MVP,x5th_place_1_point,Tatum Jayson (BOS),1,2.818181818,-1.818181818,3.305785124,MVP
"Washburn, Gary",Boston Globe,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Washburn, Gary",Boston Globe,MVP,x2nd_place_7_points,Antetokounmpo Giannis (MIL),7,6.050505051,0.949494949,0.901540659,MVP
"Washburn, Gary",Boston Globe,MVP,x3rd_place_5_points,Jokic Nikola (DEN),5,6.757575758,-1.757575758,3.089072544,MVP
"Washburn, Gary",Boston Globe,MVP,x4th_place_3_points,Mitchell Donovan (CLE),3,0.272727273,2.727272727,7.438016529,MVP
"Washburn, Gary",Boston Globe,MVP,x5th_place_1_point,Tatum Jayson (BOS),1,2.818181818,-1.818181818,3.305785124,MVP
"Wilbon, Michael",ESPN,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Wilbon, Michael",ESPN,MVP,x2nd_place_7_points,Antetokounmpo Giannis (MIL),7,6.050505051,0.949494949,0.901540659,MVP
"Wilbon, Michael",ESPN,MVP,x3rd_place_5_points,Jokic Nikola (DEN),5,6.757575758,-1.757575758,3.089072544,MVP
"Wilbon, Michael",ESPN,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Wilbon, Michael",ESPN,MVP,x5th_place_1_point,Fox De'Aaron (SAC),1,0.01010101,0.98989899,0.97990001,MVP
"Windhorst, Brian",ESPN,MVP,x1st_place_10_points,Antetokounmpo Giannis (MIL),10,6.02020202,3.97979798,15.83879196,MVP
"Windhorst, Brian",ESPN,MVP,x2nd_place_7_points,Embiid Joel (PHI),7,9.171717172,-2.171717172,4.716355474,MVP
"Windhorst, Brian",ESPN,MVP,x3rd_place_5_points,Jokic Nikola (DEN),5,6.757575758,-1.757575758,3.089072544,MVP
"Windhorst, Brian",ESPN,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Windhorst, Brian",ESPN,MVP,x5th_place_1_point,Gilgeous-Alexander Shai (OKC),1,0.454545455,0.545454545,0.297520661,MVP
"Winer, Matt",WarnerMedia,MVP,x1st_place_10_points,Jokic Nikola (DEN),10,6.707070707,3.292929293,10.84338333,MVP
"Winer, Matt",WarnerMedia,MVP,x2nd_place_7_points,Embiid Joel (PHI),7,9.171717172,-2.171717172,4.716355474,MVP
"Winer, Matt",WarnerMedia,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Winer, Matt",WarnerMedia,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Winer, Matt",WarnerMedia,MVP,x5th_place_1_point,Gilgeous-Alexander Shai (OKC),1,0.454545455,0.545454545,0.297520661,MVP
"Wright, Michael C.",NBA.com,MVP,x1st_place_10_points,Jokic Nikola (DEN),10,6.707070707,3.292929293,10.84338333,MVP
"Wright, Michael C.",NBA.com,MVP,x2nd_place_7_points,Embiid Joel (PHI),7,9.171717172,-2.171717172,4.716355474,MVP
"Wright, Michael C.",NBA.com,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Wright, Michael C.",NBA.com,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Wright, Michael C.",NBA.com,MVP,x5th_place_1_point,Mitchell Donovan (CLE),1,0.292929293,0.707070707,0.499948985,MVP
"Youngmisuk, Ohm",ESPN,MVP,x1st_place_10_points,Embiid Joel (PHI),10,9.141414141,0.858585859,0.737169677,MVP
"Youngmisuk, Ohm",ESPN,MVP,x2nd_place_7_points,Jokic Nikola (DEN),7,6.737373737,0.262626263,0.068972554,MVP
"Youngmisuk, Ohm",ESPN,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Youngmisuk, Ohm",ESPN,MVP,x4th_place_3_points,Tatum Jayson (BOS),3,2.797979798,0.202020202,0.040812162,MVP
"Youngmisuk, Ohm",ESPN,MVP,x5th_place_1_point,Gilgeous-Alexander Shai (OKC),1,0.454545455,0.545454545,0.297520661,MVP
"Zillgitt, Jeff",USA Today,MVP,x1st_place_10_points,Jokic Nikola (DEN),10,6.707070707,3.292929293,10.84338333,MVP
"Zillgitt, Jeff",USA Today,MVP,x2nd_place_7_points,Embiid Joel (PHI),7,9.171717172,-2.171717172,4.716355474,MVP
"Zillgitt, Jeff",USA Today,MVP,x3rd_place_5_points,Antetokounmpo Giannis (MIL),5,6.070707071,-1.070707071,1.146413631,MVP
"Zillgitt, Jeff",USA Today,MVP,x4th_place_3_points,Gilgeous-Alexander Shai (OKC),3,0.434343434,2.565656566,6.582593613,MVP
"Zillgitt, Jeff",USA Today,MVP,x5th_place_1_point,Tatum Jayson (BOS),1,2.818181818,-1.818181818,3.305785124,MVP
"Aldridge, David",The Athletic,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Aldridge, David",The Athletic,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Aldridge, David",The Athletic,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Amick, Sam",The Athletic,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Amick, Sam",The Athletic,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Amick, Sam",The Athletic,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Anthony, Greg",WarnerMedia,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Anthony, Greg",WarnerMedia,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Anthony, Greg",WarnerMedia,DPOY,x3rd_place_1_point,Claxton Nic (BKN),1,0.060606061,0.939393939,0.882460973,DPOY
"Aschburner, Steve",NBA.com,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Aschburner, Steve",NBA.com,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Aschburner, Steve",NBA.com,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Aubin, Maxime",L'Equipe,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Aubin, Maxime",L'Equipe,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Aubin, Maxime",L'Equipe,DPOY,x3rd_place_1_point,Antetokounmpo Giannis (MIL),1,0.131313131,0.868686869,0.754616876,DPOY
"Barao, Eduardo",BAND,DPOY,x1st_place_5_points,Green Draymond (GSW),5,0.292929293,4.707070707,22.15651464,DPOY
"Barao, Eduardo",BAND,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Barao, Eduardo",BAND,DPOY,x3rd_place_1_point,Jackson Jr. Jaren (MEM),1,3.939393939,-2.939393939,8.640036731,DPOY
"Beck, Howard",PBWA/GQ,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Beck, Howard",PBWA/GQ,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Beck, Howard",PBWA/GQ,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Bondy, Stefan",New York Daily News,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Bondy, Stefan",New York Daily News,DPOY,x2nd_place_3_points,Antetokounmpo Giannis (MIL),3,0.111111111,2.888888889,8.345679012,DPOY
"Bondy, Stefan",New York Daily News,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Bontemps, Tim",ESPN,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Bontemps, Tim",ESPN,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Bontemps, Tim",ESPN,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Boone, Rod",Charlotte Observer,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Boone, Rod",Charlotte Observer,DPOY,x2nd_place_3_points,Holiday Jrue (MIL),3,0.050505051,2.949494949,8.699520457,DPOY
"Boone, Rod",Charlotte Observer,DPOY,x3rd_place_1_point,Butler Jimmy (MIA),1,0,1,1,DPOY
"Broussard, Chris",Fox Sports,DPOY,x1st_place_5_points,Mobley Evan (CLE),5,0.96969697,4.03030303,16.24334252,DPOY
"Broussard, Chris",Fox Sports,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Broussard, Chris",Fox Sports,DPOY,x3rd_place_1_point,Holiday Jrue (MIL),1,0.070707071,0.929292929,0.863585348,DPOY
"Bucher, Ric",FS1,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Bucher, Ric",FS1,DPOY,x2nd_place_3_points,Green Draymond (GSW),3,0.313131313,2.686868687,7.21926334,DPOY
"Bucher, Ric",FS1,DPOY,x3rd_place_1_point,Caruso Alex (CHI),1,0.01010101,0.98989899,0.97990001,DPOY
"Buha, Jovan",The Athletic,DPOY,x1st_place_5_points,Mobley Evan (CLE),5,0.96969697,4.03030303,16.24334252,DPOY
"Buha, Jovan",The Athletic,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Buha, Jovan",The Athletic,DPOY,x3rd_place_1_point,Lopez Brook (MIL),1,3.111111111,-2.111111111,4.456790123,DPOY
"Burke, Doris",ESPN,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Burke, Doris",ESPN,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Burke, Doris",ESPN,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Caplan, Callie",Dallas Morning News,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Caplan, Callie",Dallas Morning News,DPOY,x2nd_place_3_points,Adebayo Bam (MIA),3,0.151515152,2.848484848,8.113865932,DPOY
"Caplan, Callie",Dallas Morning News,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Charania, Shams",The Athletic/Stadium,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Charania, Shams",The Athletic/Stadium,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Charania, Shams",The Athletic/Stadium,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Chiang, Anthony",Miami Herald,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Chiang, Anthony",Miami Herald,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Chiang, Anthony",Miami Herald,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Cole, Damichael",Memphis Commercial Appeal,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Cole, Damichael",Memphis Commercial Appeal,DPOY,x2nd_place_3_points,Mobley Evan (CLE),3,0.98989899,2.01010101,4.040506071,DPOY
"Cole, Damichael",Memphis Commercial Appeal,DPOY,x3rd_place_1_point,Lopez Brook (MIL),1,3.111111111,-2.111111111,4.456790123,DPOY
"Collier, Jamal",ESPN,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Collier, Jamal",ESPN,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Collier, Jamal",ESPN,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Daimiel, Antoni",Movistar+,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Daimiel, Antoni",Movistar+,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Daimiel, Antoni",Movistar+,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Devine, Dan",Yahoo! Sports,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Devine, Dan",Yahoo! Sports,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Devine, Dan",Yahoo! Sports,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Fedor, Chris",Cleveland.com,DPOY,x1st_place_5_points,Mobley Evan (CLE),5,0.96969697,4.03030303,16.24334252,DPOY
"Fedor, Chris",Cleveland.com,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Fedor, Chris",Cleveland.com,DPOY,x3rd_place_1_point,Lopez Brook (MIL),1,3.111111111,-2.111111111,4.456790123,DPOY
"Fentress, Aaron",The Oregonian,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Fentress, Aaron",The Oregonian,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Fentress, Aaron",The Oregonian,DPOY,x3rd_place_1_point,Claxton Nic (BKN),1,0.060606061,0.939393939,0.882460973,DPOY
"Ganter, Mike",The Toronto Sun,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Ganter, Mike",The Toronto Sun,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Ganter, Mike",The Toronto Sun,DPOY,x3rd_place_1_point,Anunoby O.G. (TOR),1,0.070707071,0.929292929,0.863585348,DPOY
"Geltzeiler, Brian",Sirius Radio,DPOY,x1st_place_5_points,Adebayo Bam (MIA),5,0.131313131,4.868686869,23.70411183,DPOY
"Geltzeiler, Brian",Sirius Radio,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Geltzeiler, Brian",Sirius Radio,DPOY,x3rd_place_1_point,Jackson Jr. Jaren (MEM),1,3.939393939,-2.939393939,8.640036731,DPOY
"Goodwill, Vince",Yahoo! Sports,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Goodwill, Vince",Yahoo! Sports,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Goodwill, Vince",Yahoo! Sports,DPOY,x3rd_place_1_point,Adebayo Bam (MIA),1,0.171717172,0.828282828,0.686052444,DPOY
"Grange, Michael",Rogers Sportsnet,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Grange, Michael",Rogers Sportsnet,DPOY,x2nd_place_3_points,Mobley Evan (CLE),3,0.98989899,2.01010101,4.040506071,DPOY
"Grange, Michael",Rogers Sportsnet,DPOY,x3rd_place_1_point,Jackson Jr. Jaren (MEM),1,3.939393939,-2.939393939,8.640036731,DPOY
"Greenberg, Jared",WarnerMedia,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Greenberg, Jared",WarnerMedia,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Greenberg, Jared",WarnerMedia,DPOY,x3rd_place_1_point,Adebayo Bam (MIA),1,0.171717172,0.828282828,0.686052444,DPOY
"Greenberg, Mike",ESPN,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Greenberg, Mike",ESPN,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Greenberg, Mike",ESPN,DPOY,x3rd_place_1_point,Antetokounmpo Giannis (MIL),1,0.131313131,0.868686869,0.754616876,DPOY
"Guillory, Will",The Athletic,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Guillory, Will",The Athletic,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Guillory, Will",The Athletic,DPOY,x3rd_place_1_point,Anunoby O.G. (TOR),1,0.070707071,0.929292929,0.863585348,DPOY
"Harper, Zach",The Athletic,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Harper, Zach",The Athletic,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Harper, Zach",The Athletic,DPOY,x3rd_place_1_point,Adebayo Bam (MIA),1,0.171717172,0.828282828,0.686052444,DPOY
"Haupt, Max",DPA,DPOY,x1st_place_5_points,Embiid Joel (PHI),5,0.02020202,4.97979798,24.79838792,DPOY
"Haupt, Max",DPA,DPOY,x2nd_place_3_points,Adebayo Bam (MIA),3,0.151515152,2.848484848,8.113865932,DPOY
"Haupt, Max",DPA,DPOY,x3rd_place_1_point,Antetokounmpo Giannis (MIL),1,0.131313131,0.868686869,0.754616876,DPOY
"Helin, Kurt",NBCSports.com,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Helin, Kurt",NBCSports.com,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Helin, Kurt",NBCSports.com,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Herring, Chris",Sports Illustrated,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Herring, Chris",Sports Illustrated,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Herring, Chris",Sports Illustrated,DPOY,x3rd_place_1_point,Adebayo Bam (MIA),1,0.171717172,0.828282828,0.686052444,DPOY
"Himmelsbach, Adam",Boston Globe,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Himmelsbach, Adam",Boston Globe,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Himmelsbach, Adam",Boston Globe,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Hubbarth, Cassidy",ESPN,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Hubbarth, Cassidy",ESPN,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Hubbarth, Cassidy",ESPN,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Iko, Kelly",The Athletic,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Iko, Kelly",The Athletic,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Iko, Kelly",The Athletic,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Isola, Frank",Sirius Radio,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Isola, Frank",Sirius Radio,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Isola, Frank",Sirius Radio,DPOY,x3rd_place_1_point,Antetokounmpo Giannis (MIL),1,0.131313131,0.868686869,0.754616876,DPOY
"Jackson, Mark",ESPN,DPOY,x1st_place_5_points,Lopez Brook (MIL),5,3.070707071,1.929292929,3.722171207,DPOY
"Jackson, Mark",ESPN,DPOY,x2nd_place_3_points,Jackson Jr. Jaren (MEM),3,3.919191919,-0.919191919,0.844913784,DPOY
"Jackson, Mark",ESPN,DPOY,x3rd_place_1_point,Holiday Jrue (MIL),1,0.070707071,0.929292929,0.863585348,DPOY
"Johnson, Ernie",WarnerMedia,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Johnson, Ernie",WarnerMedia,DPOY,x2nd_place_3_points,Mobley Evan (CLE),3,0.98989899,2.01010101,4.040506071,DPOY
"Johnson, Ernie",WarnerMedia,DPOY,x3rd_place_1_point,Lopez Brook (MIL),1,3.111111111,-2.111111111,4.456790123,DPOY
"Jones, Jason",The Athletic,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Jones, Jason",The Athletic,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Jones, Jason",The Athletic,DPOY,x3rd_place_1_point,Mobley Evan (CLE),1,1.01010101,-0.01010101,0.00010203,DPOY
"Kenney, Madeline",Bay Area News Group,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Kenney, Madeline",Bay Area News Group,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Kenney, Madeline",Bay Area News Group,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
"Kestecher, Marc",ESPN,DPOY,x1st_place_5_points,Jackson Jr. Jaren (MEM),5,3.898989899,1.101010101,1.212223243,DPOY
"Kestecher, Marc",ESPN,DPOY,x2nd_place_3_points,Lopez Brook (MIL),3,3.090909091,-0.090909091,0.008264463,DPOY
"Kestecher, Marc",ESPN,DPOY,x3rd_place_1_point,Green Draymond (GSW),1,0.333333333,0.666666667,0.444444444,DPOY
